0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y;20x;20y;char
441.281;458.369;503.109;532.056;592.070;554.040;675.125;574.054;758.824;584.851;612.148;421.873;737.714;384.411;807.877;382.851;849.470;393.953;594.828;378.016;724.907;342.594;789.097;349.683;825.952;367.360;576.932;353.285;679.516;322.360;737.140;329.577;767.502;346.079;563.276;345.617;634.939;326.019;677.964;330.031;703.396;336.539;C
413.562;452.830;492.390;546.401;602.295;575.959;691.672;589.328;776.943;602.380;604.544;442.963;738.865;414.548;807.125;414.218;847.023;423.063;583.320;390.046;718.731;355.122;789.769;361.912;831.081;368.247;566.121;355.048;680.954;327.440;747.830;325.474;781.126;323.783;552.762;342.027;643.818;311.337;686.721;314.835;707.317;315.781;C
452.360;457.627;510.508;521.963;586.452;526.171;649.600;523.903;727.526;525.094;613.172;433.636;723.106;420.598;788.017;418.600;836.359;421.414;589.068;397.101;707.666;379.153;769.381;365.805;820.460;359.324;559.463;372.608;653.477;348.864;713.637;334.608;755.891;327.129;532.845;358.349;591.653;326.871;637.772;311.635;667.497;295.819;C
451.718;463.699;501.421;531.330;578.379;547.132;648.420;549.072;735.997;548.192;620.831;426.851;742.456;401.780;807.175;399.486;851.216;407.815;596.897;381.747;728.930;359.419;785.656;356.014;830.007;359.417;571.389;357.839;670.839;333.950;726.012;327.877;765.096;330.622;552.158;347.361;619.550;323.066;666.771;310.184;700.540;298.294;C
443.928;460.423;492.096;535.279;577.411;550.107;656.099;555.730;749.201;557.554;615.117;434.195;744.492;404.354;811.265;401.110;853.761;406.347;587.048;387.182;727.665;364.859;785.773;358.606;829.907;356.860;560.700;359.729;668.684;334.700;726.056;328.225;763.492;328.512;542.569;344.512;615.140;317.399;663.540;304.694;698.443;292.518;C
451.930;441.680;484.301;520.238;542.131;551.704;622.090;549.427;710.302;549.269;595.745;421.192;733.623;410.169;803.153;412.510;852.680;420.972;590.692;374.068;741.879;369.022;803.300;376.596;843.922;384.424;581.497;351.082;697.536;334.958;758.333;344.628;797.413;355.808;581.430;340.437;650.634;317.840;698.358;320.293;731.884;324.208;C
575.614;738.490;648.432;648.976;664.876;567.747;683.626;530.858;723.581;507.814;533.426;412.170;629.667;379.370;721.959;379.885;812.443;370.338;488.299;431.278;621.664;420.256;732.870;433.433;827.205;452.372;475.245;486.266;629.614;506.844;719.832;553.880;787.323;581.171;476.116;555.915;583.307;574.355;645.306;619.134;685.283;660.747;C
570.783;751.918;638.852;696.434;633.677;614.289;623.819;542.444;627.444;476.300;519.779;545.158;652.683;495.329;742.779;513.771;816.962;534.836;472.235;513.560;618.038;486.944;689.389;518.694;744.645;578.508;456.352;493.863;613.422;472.944;700.994;514.825;759.450;574.362;448.084;472.388;577.185;451.499;646.713;484.263;688.510;529.587;C
551.735;817.701;616.684;696.047;610.419;584.019;607.770;516.211;614.990;487.486;493.437;494.144;641.761;451.577;730.113;476.626;799.896;496.578;447.248;480.540;613.072;431.488;700.643;475.598;766.868;532.203;429.323;491.253;605.671;459.534;694.284;538.040;751.173;609.218;421.668;501.212;545.165;470.966;609.467;518.767;648.880;571.664;C
611.832;787.330;652.869;682.916;624.460;587.646;592.030;522.347;550.672;471.822;556.019;528.802;602.173;477.619;647.573;476.791;696.396;487.196;502.660;515.274;538.817;470.899;597.267;490.360;663.992;533.642;471.130;514.171;508.768;464.104;574.533;492.189;641.589;533.920;453.134;519.755;474.612;480.250;522.691;498.763;574.608;526.770;C
548.962;701.719;604.503;614.929;624.931;534.555;635.206;516.188;644.531;493.491;482.444;477.359;647.736;450.477;734.236;475.043;783.830;486.022;429.810;510.474;566.395;513.177;637.021;540.019;697.883;567.006;403.122;545.571;510.233;559.766;574.059;578.163;631.515;589.218;397.823;583.241;466.657;603.635;495.638;625.850;527.178;645.188;C
708.420;647.949;725.865;586.524;725.123;520.124;688.741;507.883;651.545;497.964;652.185;417.302;653.547;446.299;650.321;496.436;661.431;519.467;600.707;449.476;551.827;507.652;556.748;572.208;589.172;611.662;557.878;489.672;506.713;549.452;532.744;596.499;579.724;619.482;530.803;535.999;473.508;567.027;474.233;599.360;493.380;630.651;C
639.530;676.684;654.937;609.797;627.426;554.106;601.972;540.646;579.446;529.685;577.001;478.435;655.982;500.158;684.308;529.780;708.005;530.538;542.107;482.190;571.602;523.745;596.253;548.116;639.899;568.076;516.917;499.467;530.569;536.638;566.502;557.222;615.291;570.692;502.681;520.940;500.464;541.946;520.920;562.181;550.852;584.862;C
556.058;784.922;601.832;645.458;603.950;549.435;605.869;515.366;613.530;487.786;484.885;486.927;670.253;475.580;751.818;500.776;799.697;495.835;441.467;506.996;621.121;494.118;704.422;530.187;757.755;564.495;420.915;537.205;588.809;525.749;668.530;572.742;719.299;609.815;411.798;567.851;508.036;548.643;549.981;572.975;572.935;599.873;C
635.482;620.360;680.472;578.662;699.987;520.806;698.780;504.547;705.780;467.272;613.392;411.908;636.809;458.240;654.055;475.600;674.453;463.631;557.442;440.390;542.357;501.444;577.596;547.579;611.739;565.048;510.327;475.300;496.803;553.376;547.257;596.682;601.769;601.104;472.484;526.740;429.361;569.993;437.365;601.541;459.064;627.239;C
570.632;694.402;631.603;627.706;635.062;571.039;652.509;569.477;685.483;554.486;519.123;470.644;633.688;482.308;684.365;503.330;722.387;496.567;468.640;497.934;529.271;512.693;581.947;539.076;642.774;557.571;438.779;532.908;481.522;557.234;547.863;583.219;618.063;584.872;424.287;576.914;454.048;602.943;488.312;623.921;525.046;633.900;C
346.941;703.003;436.565;654.250;512.224;594.404;569.548;593.459;630.071;605.872;435.228;477.997;515.103;466.395;587.046;447.178;660.109;428.551;380.652;468.097;465.157;441.767;545.072;421.764;631.715;420.898;333.834;497.534;418.056;522.625;475.859;568.332;536.736;608.814;301.861;546.563;362.106;564.130;417.400;598.797;470.478;633.341;C
462.110;609.469;489.540;671.898;568.931;690.448;650.372;702.876;736.257;717.169;631.124;568.642;760.841;568.193;822.128;580.954;861.980;600.982;622.274;531.380;760.247;530.531;808.891;551.441;838.728;574.278;607.746;513.260;713.032;506.227;758.056;522.265;781.965;539.498;598.059;507.458;665.274;497.966;704.680;504.862;730.739;510.024;C
511.900;601.626;539.055;664.629;589.722;696.474;647.974;701.966;725.226;723.821;668.948;599.440;772.485;574.173;814.075;573.627;842.553;588.326;662.840;535.920;768.954;511.166;799.606;500.822;820.017;504.276;639.892;500.274;706.381;478.469;733.154;469.805;749.379;478.615;615.110;477.203;649.707;447.876;672.289;438.302;686.389;432.706;C
489.630;594.525;521.976;648.684;577.905;678.171;640.066;682.988;714.909;695.661;658.086;579.062;771.952;576.960;821.383;586.208;852.149;607.434;652.840;527.663;771.678;529.185;807.303;542.162;830.255;561.643;632.953;499.420;717.661;498.405;750.258;510.108;770.433;528.748;614.985;484.293;669.262;473.092;701.205;475.887;722.887;479.261;C
468.262;605.695;492.833;662.141;560.431;689.458;630.190;699.553;712.806;710.199;634.493;574.517;759.943;579.405;818.480;589.380;853.009;605.681;630.273;526.625;759.871;535.928;803.174;551.708;832.992;567.869;616.064;503.062;710.606;505.896;752.539;518.117;779.414;536.371;607.162;494.924;664.063;487.075;700.809;488.947;728.952;492.257;C
470.082;601.091;510.490;660.914;571.996;679.277;635.699;681.992;720.869;692.816;636.190;576.582;750.553;585.404;815.140;598.103;859.524;619.238;626.323;538.939;747.786;549.192;801.146;563.756;839.614;578.892;606.508;516.696;699.442;514.311;753.171;524.725;789.159;537.510;588.931;508.287;651.661;496.195;699.480;495.361;733.435;491.421;C
715.339;771.848;719.027;794.441;727.990;805.985;733.098;808.476;737.909;806.957;746.011;808.157;758.205;816.908;766.371;819.328;771.914;820.773;752.620;798.520;763.903;805.156;765.937;804.428;765.166;801.669;754.142;788.420;757.933;794.870;752.717;792.898;747.948;788.246;752.674;779.320;753.498;785.471;747.208;785.204;742.113;781.558;C
445.061;612.925;478.608;675.626;546.186;701.044;620.937;706.712;710.982;718.839;622.446;590.290;749.861;594.650;817.884;603.967;860.832;623.926;615.949;540.084;750.499;547.823;802.051;563.347;836.422;582.335;598.105;513.920;697.195;514.303;746.776;525.545;778.883;542.280;582.338;503.745;645.833;493.750;688.897;494.960;720.902;496.376;C
451.845;604.083;474.110;664.209;539.357;706.689;612.467;718.562;703.113;737.403;632.779;591.757;764.588;590.906;818.913;603.137;851.396;625.038;629.730;530.633;766.295;533.620;808.499;552.986;836.742;575.248;614.251;497.539;712.953;497.147;754.112;511.700;782.068;531.778;601.049;479.950;659.084;472.119;692.771;476.330;718.719;480.963;C
642.923;552.972;680.894;594.303;731.630;623.317;775.783;621.104;830.638;626.981;784.095;539.679;790.263;515.712;765.331;524.020;752.571;539.758;779.231;480.064;772.252;462.694;733.484;473.086;717.262;488.261;758.647;438.001;748.042;428.825;725.487;441.318;717.301;452.000;733.665;416.050;733.744;405.362;724.305;417.871;714.245;420.602;C
642.030;459.692;673.807;467.224;701.634;468.462;719.750;471.452;728.391;473.925;719.534;490.631;745.095;501.978;753.683;502.760;756.666;504.625;716.175;490.533;746.300;500.057;753.908;499.257;754.922;495.311;712.442;486.040;738.557;489.996;741.826;488.578;739.780;483.648;707.110;479.514;728.026;482.441;728.723;482.819;723.036;478.852;C
470.914;331.608;497.205;400.860;559.217;422.578;632.745;429.942;710.236;435.556;611.535;313.364;722.205;303.310;784.291;309.416;831.106;324.641;607.453;277.138;726.396;271.580;777.532;281.055;811.632;296.082;598.361;259.500;691.767;251.537;737.251;259.304;766.158;270.885;590.223;254.205;658.974;250.306;690.288;257.880;707.110;266.130;C
654.801;470.512;678.020;484.839;701.536;490.854;716.913;493.024;725.776;489.679;718.822;506.146;740.620;517.503;746.450;518.695;748.506;520.490;720.176;500.741;744.214;511.284;750.458;511.308;750.352;507.579;718.591;492.455;739.706;498.947;741.882;498.763;738.572;494.282;714.133;483.368;729.639;487.762;731.084;489.458;726.704;485.866;C
659.353;468.340;678.837;474.246;699.810;476.423;716.403;475.066;725.997;470.014;720.522;501.215;745.084;507.151;749.488;502.837;748.597;501.502;724.262;496.457;748.251;501.857;753.104;494.690;747.423;488.499;725.839;488.611;744.336;490.091;742.126;480.516;733.174;472.295;724.488;479.620;737.262;482.271;734.008;476.370;725.659;467.927;C
669.648;461.559;694.854;474.957;719.985;482.382;735.582;485.609;743.007;481.960;737.367;497.440;762.372;508.549;768.746;508.486;770.626;509.649;738.579;493.042;766.299;503.403;772.067;502.650;769.415;499.635;737.076;485.585;760.966;493.164;760.599;489.755;754.134;485.204;733.261;477.281;751.548;482.712;750.221;481.063;743.291;476.705;C
434.605;325.353;486.195;404.235;570.703;438.168;656.273;461.451;740.716;470.815;621.383;307.197;748.177;300.198;814.972;311.471;859.162;325.205;618.542;271.836;746.934;260.070;812.353;279.084;849.734;295.080;613.655;253.362;719.904;236.264;785.262;248.890;821.783;265.169;609.200;251.080;691.949;231.255;733.440;241.853;762.113;254.120;C
465.812;341.467;500.831;406.115;567.990;420.707;637.246;428.776;707.290;433.509;611.645;324.685;719.307;316.781;782.368;318.691;827.851;327.281;597.307;287.990;711.088;276.593;760.768;276.926;792.610;285.168;578.837;267.118;668.750;253.045;711.987;252.087;737.714;256.512;564.478;257.429;626.568;245.063;656.109;245.793;671.259;247.605;C
600.995;475.641;635.221;508.625;676.343;528.177;707.131;544.013;740.264;566.658;735.972;505.035;786.757;545.294;803.399;569.748;804.775;588.060;737.965;505.404;787.023;554.233;794.644;585.793;790.316;606.660;731.717;511.301;775.772;558.181;773.932;582.245;764.802;591.863;716.859;519.038;754.043;558.607;754.142;577.262;748.832;583.633;C
465.530;476.288;489.338;561.772;564.515;595.265;630.683;614.947;701.554;639.777;627.730;505.799;744.498;526.188;800.544;549.563;832.044;571.829;618.393;458.583;744.389;473.416;790.360;496.207;820.687;515.836;601.765;425.489;701.246;435.297;746.393;451.913;772.577;460.665;584.092;406.935;647.662;400.848;680.369;408.751;701.118;408.104;C
446.801;480.915;476.598;553.527;551.171;585.717;617.292;610.862;685.268;646.047;624.445;492.697;741.985;516.266;803.365;541.829;841.924;569.526;616.758;447.599;740.599;477.549;784.717;500.301;813.084;521.008;596.015;421.343;688.621;442.409;728.312;458.076;752.806;473.829;574.735;412.955;634.157;418.283;674.966;426.939;705.551;430.067;C
445.104;462.950;479.292;550.684;555.742;585.489;623.727;614.452;693.538;654.431;633.072;482.376;753.918;514.297;816.913;547.682;856.985;583.296;626.959;434.797;756.073;470.599;804.644;500.600;837.490;525.821;608.478;408.913;711.084;435.254;757.523;457.027;786.614;471.813;588.978;400.266;653.067;411.979;694.587;423.125;723.716;424.253;C
445.527;459.780;473.823;552.727;553.242;594.730;626.374;623.745;700.520;661.013;621.267;495.606;750.405;527.426;809.706;557.372;843.530;586.790;618.790;444.944;752.116;475.212;798.590;501.516;829.060;524.499;603.464;411.084;709.863;432.765;757.123;450.701;785.144;460.877;585.133;394.121;653.512;399.738;693.054;411.222;719.317;413.567;C
444.410;453.960;470.264;545.470;546.337;587.221;619.427;618.542;695.209;656.015;621.565;491.817;750.781;526.079;813.467;559.395;850.704;592.462;621.704;439.550;755.184;474.981;801.824;503.214;830.115;527.191;608.071;408.021;713.814;432.600;760.763;453.445;786.664;464.416;591.333;393.767;659.272;401.058;700.553;414.313;725.330;416.842;C
440.460;458.569;467.710;553.176;541.407;594.507;608.918;625.063;666.808;662.156;610.311;495.870;724.565;527.069;777.109;560.644;805.497;590.730;609.370;451.137;732.643;477.294;775.337;508.896;795.916;530.890;597.178;420.338;696.362;442.442;738.293;466.272;759.599;474.906;582.116;405.728;653.409;411.855;685.260;426.423;703.073;430.515;C
459.732;465.983;520.713;494.211;594.296;466.648;675.324;429.095;756.040;398.057;600.339;391.123;702.919;336.415;761.587;313.055;798.441;303.531;611.542;388.965;719.040;321.028;786.719;309.525;818.878;308.840;628.576;388.318;730.655;334.764;793.391;325.095;820.046;317.371;653.947;395.718;727.756;360.330;774.214;351.491;796.986;344.418;C
430.884;460.221;504.686;503.184;594.642;506.026;672.766;492.729;743.638;477.003;580.382;396.199;683.033;338.638;733.273;316.764;764.713;307.701;562.252;357.450;669.761;281.690;718.018;266.276;741.067;266.653;546.649;335.072;635.234;273.854;681.579;257.495;700.041;255.653;530.725;329.676;600.424;286.243;636.995;277.021;652.536;275.982;C
446.672;436.012;523.060;502.718;604.116;519.624;679.839;510.914;756.638;495.818;606.998;385.053;718.668;342.501;782.469;336.038;821.970;340.320;597.288;346.719;719.507;280.505;786.945;277.690;820.509;283.094;594.442;326.476;692.575;276.667;758.291;273.133;791.618;274.562;593.727;320.433;663.104;290.564;712.606;284.008;744.320;276.639;C
472.703;431.398;550.962;494.938;635.113;506.078;709.825;494.761;785.768;487.376;632.700;382.016;737.550;338.468;799.894;326.796;843.780;324.720;623.645;346.884;740.871;276.493;808.388;275.857;844.365;279.715;622.169;327.233;721.695;266.367;792.841;263.741;832.104;266.393;622.120;321.545;690.114;278.062;742.546;276.863;776.823;273.819;C
500.472;421.363;546.450;484.306;612.593;507.272;690.277;504.884;774.798;494.988;618.435;381.861;727.929;342.377;787.237;333.691;820.018;337.860;624.618;337.733;741.602;289.986;795.470;293.409;827.537;307.193;632.485;315.187;730.057;274.984;786.194;280.949;821.759;296.179;639.042;306.215;709.939;278.198;753.056;280.813;782.061;292.342;C
463.906;398.210;522.741;467.816;609.315;493.965;698.090;490.228;786.359;473.718;600.932;366.219;728.021;332.952;798.733;325.254;849.562;330.464;604.024;318.612;734.000;256.601;808.119;249.395;858.260;259.968;610.917;288.052;714.910;230.807;794.972;222.164;847.448;231.882;619.938;274.864;699.990;224.270;757.688;217.287;792.834;220.356;C
431.265;422.864;504.490;488.872;598.207;508.972;685.938;509.283;771.288;496.638;595.499;366.744;720.060;318.513;788.323;312.831;837.893;318.057;593.093;321.343;724.628;255.960;794.859;257.135;836.585;263.218;593.433;295.869;697.852;247.336;770.346;247.339;816.312;253.835;593.713;289.171;671.686;249.184;721.814;244.643;759.731;241.894;C
480.088;458.067;558.753;519.799;642.208;535.802;716.004;521.750;786.114;507.123;636.730;418.922;740.848;373.303;801.173;361.413;841.904;361.269;625.645;383.658;742.085;313.766;809.046;312.928;845.324;317.334;622.611;361.894;722.129;304.930;791.027;302.504;829.123;305.755;621.513;353.495;694.095;313.071;745.073;312.577;778.591;312.168;C
496.854;412.936;535.993;472.908;599.134;500.562;679.087;508.671;765.216;498.137;613.850;364.204;722.825;334.212;785.487;331.861;823.073;341.982;627.007;326.546;743.374;293.168;800.837;302.911;837.102;314.910;640.999;308.201;737.067;278.734;794.770;289.742;833.766;301.890;653.323;303.394;729.884;285.672;777.879;291.229;808.287;299.807;C
482.579;457.355;557.598;484.327;635.773;484.370;704.716;464.444;766.512;453.278;636.353;390.147;735.994;345.600;794.193;334.022;838.045;330.615;628.554;380.518;734.709;323.185;807.116;318.348;857.415;316.157;627.166;380.328;722.664;334.134;796.287;330.788;843.186;329.322;630.382;389.711;703.255;361.258;757.308;362.829;798.773;358.952;C
441.644;470.309;532.280;517.082;612.749;511.432;694.443;487.972;773.416;467.769;629.653;424.967;732.298;388.004;793.334;375.647;834.389;376.979;623.006;409.307;740.756;362.039;808.348;359.109;841.721;364.489;622.237;400.234;724.991;366.802;790.613;370.017;823.279;372.348;628.070;399.209;705.539;378.872;752.819;381.163;778.878;380.970;C
505.154;475.730;545.095;391.153;621.234;353.745;720.474;311.725;809.300;284.800;674.851;392.833;811.612;354.573;859.944;317.745;864.902;293.253;688.418;436.654;824.055;391.002;863.762;358.476;866.973;338.917;699.594;465.443;815.393;433.001;857.582;401.797;864.905;370.401;702.007;490.905;789.811;476.769;820.416;458.810;824.175;431.903;C
598.663;367.734;650.114;332.860;708.508;310.566;760.352;298.301;809.165;280.004;755.828;334.461;829.661;347.891;856.962;349.589;871.314;344.168;747.975;346.691;827.195;357.174;854.714;357.545;868.183;353.684;738.058;359.583;798.972;362.905;819.376;365.294;825.627;363.423;731.863;378.517;778.035;381.088;794.163;386.598;793.907;384.889;C
